Any,Núm. Mes,Nom Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Tipus de fet,Tipus de fet (Codi penal) o d’Infracció (altres lleis),Àmbit fet,Rol,Sexe,Edat,Nombre víctimes
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,42,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,45,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,22,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,27,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Via pública urbana,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,41,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Via pública urbana,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,46,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,31,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,46,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persones autores,Home,30,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persones autores,Home,28,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,39,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta de municipis ABP Gironès - Pla de l'Estany,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Home,40,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta de municipis ABP Gironès - Pla de l'Estany,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Dona,70,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta de municipis ABP Gironès - Pla de l'Estany,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Dona,40,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta de municipis ABP Gironès - Pla de l'Estany,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Home,2,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta de municipis ABP Gironès - Pla de l'Estany,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Home,77,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta de municipis ABP Gironès - Pla de l'Estany,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Home,40,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta de municipis ABP Gironès - Pla de l'Estany,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Dona,70,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta de municipis ABP Gironès - Pla de l'Estany,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Dona,40,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delictes,Lesions (lleu),LGTBI-fòbia,Víctimes,Dona,37,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delictes,Lesions (lleu),LGTBI-fòbia,Víctimes,Dona,34,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delictes,Lesions (lleu),LGTBI-fòbia,Persones autores,Dona,25,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delictes,Lesions (lleu),LGTBI-fòbia,Persones autores,Dona,28,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Via pública urbana,Delictes,Lesions (lleu),LGTBI-fòbia,Persones autores,Dona,20,1
2020,6,Juny,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Resta de municipis ABP Baix Camp - Priorat,Platja,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Dona,42,1
2020,6,Juny,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Resta de municipis ABP Baix Camp - Priorat,Platja,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,43,1
2020,6,Juny,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Resta de municipis ABP Baix Camp - Priorat,Platja,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Dona,33,1
2020,6,Juny,RP Camp de Tarragona,ABP Baix Camp - Priorat,Tarragona,Baix Camp,Resta de municipis ABP Baix Camp - Priorat,Platja,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,38,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,42,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Home,22,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,27,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,24,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Escala/portal finca/replà,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Home,57,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Escala/portal finca/replà,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Dona,48,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Escala/portal finca/replà,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Dona,40,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Transport públic - Metro - Estació,Delictes,Robatori amb violència i/o intimidació,"Ètnic, origen nacional i/o racial",Víctimes,Dona,32,1
2020,6,Juny,RP Central,ABP Solsonès,Lleida,Solsonès,Resta de municipis ABP Solsonès,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Víctimes,Home,53,1
2020,6,Juny,RP Central,ABP Solsonès,Lleida,Solsonès,Resta de municipis ABP Solsonès,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Víctimes,Dona,45,1
2020,6,Juny,RP Central,ABP Solsonès,Lleida,Solsonès,Resta de municipis ABP Solsonès,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Víctimes,Dona,48,1
2020,6,Juny,RP Central,ABP Solsonès,Lleida,Solsonès,Resta de municipis ABP Solsonès,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Víctimes,Dona,76,1
2020,6,Juny,RP Central,ABP Solsonès,Lleida,Solsonès,Resta de municipis ABP Solsonès,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Víctimes,Home,79,1
2020,6,Juny,RP Central,ABP Solsonès,Lleida,Solsonès,Resta de municipis ABP Solsonès,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Persones autores,Home,39,1
2020,6,Juny,RP Central,ABP Solsonès,Lleida,Solsonès,Resta de municipis ABP Solsonès,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Persones autores,Dona,40,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Garrigues,Resta de municipis ABP Segrià - Garrigues - Pla d'Urgell,Via pública urbana,Delictes,Amenaces,LGTBI-fòbia,Víctimes,Home,18,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Garrigues,Resta de municipis ABP Segrià - Garrigues - Pla d'Urgell,Via pública urbana,Delictes,Amenaces,LGTBI-fòbia,Persones autores,Home,14,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Garrigues,Resta de municipis ABP Segrià - Garrigues - Pla d'Urgell,Via pública urbana,Delictes,Amenaces,LGTBI-fòbia,Persones autores,Home,14,1
2020,6,Juny,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Gavà,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Víctimes,Dona,61,1
2020,6,Juny,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Gavà,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Víctimes,Home,63,1
2020,6,Juny,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Gavà,Habitatge - Primera residència - Pis/apartament,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Persones autores,Home,63,1
2020,6,Juny,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Tarragona,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Víctimes,Home,46,1
2020,6,Juny,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Dona,51,1
2020,6,Juny,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Via pública urbana,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Dona,47,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Establiments - Restauració - Bar,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Home,38,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Establiments - Restauració - Bar,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,21,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Establiments - Restauració - Bar,Delictes,Lesions (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,20,1
2020,6,Juny,RP Central,ABP Osona,Barcelona,Osona,Resta de municipis ABP Osona,Habitatge - Primera residència - Casa aïllada,Delictes,Violència física o psíquica habitual en l'àmbit familiar,LGTBI-fòbia,Víctimes,Home,46,1
2020,6,Juny,RP Central,ABP Osona,Barcelona,Osona,Resta de municipis ABP Osona,Habitatge - Primera residència - Casa aïllada,Delictes,Violència física o psíquica habitual en l'àmbit familiar,LGTBI-fòbia,Víctimes,Home,19,1
2020,6,Juny,RP Central,ABP Osona,Barcelona,Osona,Resta de municipis ABP Osona,Habitatge - Primera residència - Casa aïllada,Delictes,Violència física o psíquica habitual en l'àmbit familiar,LGTBI-fòbia,Persones autores,Home,46,1
2020,6,Juny,RP Central,ABP Osona,Barcelona,Osona,Resta de municipis ABP Osona,Habitatge - Primera residència - Casa aïllada,Delictes,Violència física o psíquica habitual en l'àmbit familiar,LGTBI-fòbia,Persones autores,Home,19,1
2020,6,Juny,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Víctimes,Dona,15,1
2020,6,Juny,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,15,1
2020,6,Juny,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,13,1
2020,6,Juny,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delictes,Robatori amb violència i/o intimidació,LGTBI-fòbia,Persones autores,Home,14,1
2020,6,Juny,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Vilanova i la Geltrú,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Home,34,1
2020,6,Juny,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Vilanova i la Geltrú,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Home,16,1
2020,6,Juny,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Vilanova i la Geltrú,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Home,34,1
2020,6,Juny,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Resta de municipis ABP Mataró,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,31,1
2020,6,Juny,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Resta de municipis ABP Mataró,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persones autores,Home,65,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Home,45,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Dona,57,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Habitatge - Escala/portal finca/replà,Delictes,Contra la llibertat de consciència i sentiments religiosos,Antisemita,Víctimes,Dona,30,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Habitatge - Escala/portal finca/replà,Delictes,Contra la llibertat de consciència i sentiments religiosos,Antisemita,Víctimes,Dona,30,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Habitatge - Escala/portal finca/replà,Delictes,Contra la llibertat de consciència i sentiments religiosos,Antisemita,Persones autores,Home,43,1
2020,6,Juny,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Partit polític,Faltes Administratives,Danys / deslluïments de béns mobles / immobles,Orientació política,Víctimes,Dona,43,1
2020,6,Juny,RP Metropolitana Barcelona,ABP Les Corts,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delictes,Tracte degradant / vexatori,"Ètnic, origen nacional i/o racial",Víctimes,Dona,52,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Víctimes,Dona,27,1
2020,6,Juny,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Girona,Habitatge - Primera residència - Pis/apartament,Delictes,Amenaces (lleu),"Ètnic, origen nacional i/o racial",Persones autores,Home,46,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Primera residència - Pis/apartament,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Home,37,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Primera residència - Pis/apartament,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Persones autores,Home,29,1
2020,6,Juny,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Primera residència - Pis/apartament,Delictes,Contra exercici drets fonamentals i llibertats públiques,"Ètnic, origen nacional i/o racial",Víctimes,Home,22,1
2020,6,Juny,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Gavà,Parcs/Jardins,Delictes,Lesions (lleu),LGTBI-fòbia,Víctimes,Home,18,1
2020,6,Juny,RP Metropolitana Sud,ABP Gavà,Barcelona,Baix Llobregat,Gavà,Parcs/Jardins,Delictes,Lesions (lleu),LGTBI-fòbia,Víctimes,Home,19,1
2020,6,Juny,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Tarragona,Alt Camp,Resta de municipis ABP Alt Camp - C. de Barberà,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctimes,Home,29,1
2020,6,Juny,RP Camp de Tarragona,ABP Alt Camp - C. de Barberà,Tarragona,Alt Camp,Resta de municipis ABP Alt Camp - C. de Barberà,Habitatge - Primera residència - Casa adossada,Delictes,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persones autores,Home,29,1
2020,6,Juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Via pública urbana,Delictes,Tracte degradant / vexatori,LGTBI-fòbia,Víctimes,Dona,43,1
2020,6,Juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Via pública urbana,Delictes,Tracte degradant / vexatori,LGTBI-fòbia,Víctimes,Dona,14,1
2020,6,Juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Via pública urbana,Delictes,Tracte degradant / vexatori,LGTBI-fòbia,Persones autores,Home,14,1
2020,6,Juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Via pública urbana,Delictes,Tracte degradant / vexatori,LGTBI-fòbia,Persones autores,Home,15,1
2020,6,Juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Via pública urbana,Delictes,Tracte degradant / vexatori,LGTBI-fòbia,Persones autores,Home,17,1
2020,6,Juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Via pública urbana,Delictes,Tracte degradant / vexatori,LGTBI-fòbia,Persones autores,Home,16,1
2020,6,Juny,RP Central,ABP Anoia,Barcelona,Anoia,Resta de municipis ABP Anoia,Via pública urbana,Delictes,Tracte degradant / vexatori,LGTBI-fòbia,Persones autores,Home,11,1
